instance,gini_clause_size,gini_var_occurrence,gini_lit_occurrence,avg_overlap_vars,avg_overlap_lits
80ed03437a4659a4ce876ad23d2e64ae-5cnf_4300_4300_270.shuffled,0.00584713,0.00378041,0.00479447,0.208271,0.205275
e08019025cdb3c929a4cef20858025db-fdmus_b22_495,0.0927731,0.205657,0.242388,0.494194,0.461471
707f23c84c45b87e05296869034e6dfd-factoring29986577x29986577,0.113102,0.134893,0.137655,0.472845,0.402145
977e5e02b068ce0456bf2b3410a6110a-unif-k5-r20-v1500-c30000-S303265982-092-UNKNOWN,0.0,0.0549866,0.079091,0.201073,0.200537
5180ab4873124f1a572b895fd9ab8f0d-c6288mul.miter.used-as.sat04-328,0.178191,0.2228,0.235812,0.44671,0.375965
ff79f5aba16622e5188479879b3a8f7a-okgen-c2125-v500-s1290565445-1290565445,0.0,0.154752,0.216901,0.334446,0.333928
e42306679af1e7158dff467e4bc7f58c-unif-k3-r4.2-v6000-c25200-S2100934911-025,0.0,0.157442,0.21965,0.333452,0.333394
606aed9a45c67e85c63e09d490eccf49-unif-c2400-v600-s817825393,0.0,0.173698,0.230473,0.334575,0.333947
bc2522b2b318403d22653a8f24aad3d6-x9-09001.sat.sanitized,0.108449,0.0500426,0.329114,0.529004,0.497567
ad7c1bd8ee6dd8480c25ed46f5058b65-unif-k6-r42.022-v280-c11766-S391545005762134789,0.0,0.0334607,0.0487373,0.174323,0.170474
c324a3f402d01bef35e0a6254323a960-fdmus_b17_1285,0.0938656,0.214993,0.25489,0.497201,0.462293
8abff09b1e8a5cb3b40fa3f70ab06946-dp04s04.shuffled,0.0996112,0.36679,0.283892,0.48909,0.46137
7e0d1c81f377baf1f6d680da1dfa0fac-unif-k7-r85-v200-c17000-S77566504-14,0.0,0.0234289,0.0335767,0.156433,0.14948
98f7070c854da2f23fae1c3e46cdc1e2-bench_2299.smt2,0.095471,0.271438,0.273492,0.448242,0.394755
317d9663eec264da31044dd1619e935a-unif-k7-r89-v90-c8010-S2014736708-037.SATISFIABLE,0.0,0.0217752,0.0328161,0.175038,0.158082
21ff4adeb4713f1748a97c5b960cd04b-okgen-c2925-v450-s1477011758-1477011758,0.0,0.127573,0.18149,0.334758,0.33409
b7e893320cef2e974810811fe394c626-unif-c2125-v500-s365318186,0.0,0.151559,0.216502,0.334666,0.333993
92e21db04e04a6712b1b0274c9ea5b4a-tseitin_grid_n10_m20.sanitized,0.0361753,0.0974951,0.0974951,0.397369,0.324577
2743720ff44ee6d33cfc8b77a43fd4f2-OKgenerator_s0=32s1=44n=900l=5cp=18000-Dnr0=0nr1=6-o.shuffled-as.sat05-1579,0.0,0.0572715,0.0799192,0.201792,0.200898
b61f18124b4fd9993e6d7f81e2c8897c-rbsat-v1150c84314g7,0.00618452,0.0959344,0.54119,0.500644,0.500151
fb04ad4cd67638d54ff400b9c0bf8726-maxand064,0.0952585,0.2598,0.321579,0.473267,0.424227
82f6975be91cecf7d3144777d34179c6-unif-k3-r4.2-v13000-c54600-S161446644-14,0.0,0.159501,0.221675,0.333386,0.33336
08a3c2be6118912aaf18aa93661db5f0-OKgenerator_s0=32s1=2n=2000l=3cp=8400-Dnr0=0nr1=3-o.shuffled-as.sat05-1669,0.0,0.161814,0.22411,0.333693,0.333546
7166eefe2093af74e546f7b66ada4eb7-4col100_9_7.shuffled,0.00248962,0.00080766,0.00082015,0.524093,0.34158
416e3f53389ce98c9b8b3ffcfa6a3570-289-sat-11x9,0.0332512,0.0,0.488095,0.294833,0.295654
6aacbcd0a95d51eafca1a22f43f25e82-logistics-rotate-06t5.shuffled-as.sat05-1136,0.00967904,0.406308,0.678838,0.500403,0.500036
f371fb73e6bd6d05b306519818bd5c89-WS_500_16_90_70.apx_1_DS-ST,0.111355,0.232899,0.438065,0.494641,0.485253
4f95adcfcc10babe761b19869f935c77-okgen-c1290-v300-s576019562-576019562,0.0,0.166317,0.226915,0.335665,0.334522
5891cc271c3ddf1c81c1ca8e772ef463-unif-k5-r20-v750-c15000-S888530894-020-UNKNOWN,0.0,0.0560473,0.0779874,0.202155,0.201076
0eca6131b3911987bd74b99f75b1e9dd-bench_7732.smt2,0.117419,0.325639,0.341115,0.403822,0.388212
24f8d86e491149b4a759c0402eb705d4-iso-brn008.shuffled-as.sat05-3508,0.414057,0.783545,0.701324,0.31099,0.284312
bec2347e768cd8252ecbc5c3815fb226-289-unsat-6x40,0.0146276,0.0,0.494975,0.28739,0.287746
fe97aa41a12da89ed8a0cca6e1714e05-edges-024-4-5613555-1-00,0.0,0.0448757,0.0464928,0.41704,0.639344
04091a59646a7e0f1c64c57c26d3d91e-barrel5,0.0964287,0.431993,0.489699,0.412593,0.385702
ad796a17e2a034f76e846b4061cf99e4-iso-icl001.shuffled-as.sat05-2712,0.264214,0.57689,0.639967,0.265079,0.234571
688bcb374fcadcf0ce65980c41aefc80-unif-k3-r4.25-v360-c1530-S1906521511-089,0.0,0.15394,0.210148,0.335267,0.334331
8b5d9b3669e882f52397b4198b821a8b-fdmus_b22_669,0.0923047,0.194253,0.227702,0.496404,0.458354
a5e2d7cfe0a662d673399391b9329925-bench_1807.smt2,0.0937432,0.263544,0.26359,0.450353,0.395045
967046546a63eb26e97f5be0c036343d-4col240_9_5.shuffled,0.00103986,0.000342763,0.000344932,0.5231,0.340659
025b05bcc900fa8e2675ba23c6e6d454-okgen-c1300-v650-s1509540531-1509540531,0.0,0.226494,0.274376,0.334018,0.333973
657735ecc2b133e51c5cd6c00b76a6b0-rbsat-v760c43649gyes2,0.00772212,0.0635099,0.523116,0.500669,0.5
97f7e4d2fc4abb929485963ec8abcaec-x9-10024.sat.sanitized,0.108528,0.0492745,0.328443,0.52904,0.497526
7684b99481cb0286ec9622e1125589fe-bench_1552.smt2,0.0945271,0.269058,0.271258,0.448831,0.394753
e6ad4a0fb5207d955b7c21f225a0b3fd-bench_2604.smt2,0.0939968,0.264164,0.264252,0.449719,0.394687
c84520bca28354a6a5e6d2443bba59e0-driverlog8_v01a.renamed-as.sat05-3970,0.0389863,0.406661,0.653796,0.500651,0.500231
ff0c65ab3ab4b570d16b9007093295ca-driverlog2_v01i.renamed-as.sat05-3962,0.084178,0.284024,0.531318,0.502366,0.500672
806f27cff398ec15a5e4ed515b66511d-unif2p-p0.8-v2035-c6328-S1703132040-12-SAT,0.057128,0.189235,0.256579,0.377886,0.377604
8ce412658ab27addcc9e2477590ea1d3-unif-k7-r89-v70-c6230-S884764237-004,0.0,0.0215691,0.0333138,0.185722,0.162852
890a742976cbf4b356843dc8e9ff67fb-fdmus_b22_126,0.0928483,0.206785,0.245721,0.503559,0.463671
04674c7c9520c7edc0426b820f837726-hwb-n30-01-S682466202.shuffled-as.sat03-1632,0.0744712,0.281888,0.281895,0.409543,0.359023
7f041787ac25b0d26b1982b8dcd9e726-fdmus_b20_376,0.0925372,0.200132,0.236513,0.498831,0.462323
25424cc469a64d5f33a456f056cd0b1e-bench_7294.smt2,0.10954,0.277332,0.290588,0.45751,0.403924
b35e617ad83405dbfb476fcd6e594780-unif-k3-r4.2-v16000-c67200-S1600965758-04,0.0,0.157289,0.219738,0.333373,0.333351
9ef9ffde472b8cbd6387033b1c8ee975-php11e11,0.358049,0.119253,0.0411442,0.489121,0.534091
c4c14a94d9ebe99dd885ea29bf1e1ecd-balancedhidden-k3-n648-pos5-neg5-02-S1353905088.shuffled-as.sat03-901,0.0,0.00541417,0.00547452,0.334284,0.333828
5e2d07ffde107945ffb862f9ad6e4fb7-mod2c-rand3bip-sat-240-3.shuffled-as.sat05-2520,0.0651132,0.136723,0.142859,0.468845,0.332412
e9f92272ae6a21a0448ce9bcf6187256-ezfact16_7.shuffled,0.0648641,0.139958,0.144992,0.42488,0.35101
fb362d09747a90d41031dbf1a8b49bd5-fdmus_b22_356,0.0927467,0.204628,0.241644,0.491345,0.460324
f8f958aaaf81a03162dc42fad18cd70c-SC22_b21.bench,0.10816,0.296798,0.459917,0.491972,0.472638
71ffea57fecb071b6c4dbf220eacc056-g2-modgen-n200-m90860q08c40-3230,0.0,0.151626,0.217982,0.341819,0.337517
f987988309febef3d26c7b5cb3eb3c03-unif-k5-r20-v800-c16000-S315403000-060,0.0,0.0544714,0.0795081,0.20201,0.201015
0167ead7da1e981805564ca981f64bea-aim-200-6_0-yes1-4,0.101573,0.206141,0.204875,0.364584,0.343454
1ee8cb9aafca61df962a5eac60ad68bd-full-ad-d-6-ce,0.078646,0.248082,0.33163,0.486559,0.443662
49136cc656531ce6bcbf5622817a750b-fla-350-1,0.0,0.148684,0.220746,0.335282,0.334245
66cfa3844d0220e08fbd4a3bc762a9fd-okgen-c3500-v700-s1087120206-1087120206,0.0,0.151181,0.208839,0.334375,0.333813
03cb9868146a1c420ba8e3b1b08865b8-3col300_5_2.shuffled,0.056706,0.000618364,0.125128,0.601135,0.383417
2461b28b12398cc78e922243da7b8960-unif-k3-r4.25-v480-c2040-S2069223517-023,0.0,0.154681,0.222029,0.334986,0.33412
68224e5174be6101c43187ef19819f40-bench_1493.smt2,0.0943584,0.268482,0.271095,0.448437,0.394503
e1b13fa711cda7d9dbc555f4cdc70ea5-fdmus_b21_382,0.0927396,0.204576,0.241837,0.494334,0.46159
1d5990c3269f70ebcc69ffe55eded4c1-velev-pipe-uns-1.0-14,0.284191,0.567707,0.654212,0.496254,0.485887
06eca5bfcdc4fbde5715c34c87f9ab75-fdmus_b20_162,0.0928871,0.207699,0.246086,0.500227,0.462919
3bc46f604aee131a858e6518bac5ae9d-C171_FR,0.101945,0.215861,0.214385,0.379546,0.347047
5ac44f542fd2cd4492067deb7791629a-Carry_Bits_Fast_18,0.0019097,0.180802,0.206575,0.378607,0.345048
e62085a8fa67f0000faa34bb1811ff96-grid_10_10.shuffled,0.0295238,0.0922819,0.101538,0.316834,0.448148
768956cc8d1f2d18ae1929f6bb26557a-cliquecolouring_n13_k8_c7.sanitized,0.0650677,0.304081,0.61981,0.392666,0.395371
2e2b2fe8da12e1c43d7c45e97a6c4118-hgen3-v350-s1627550676,0.0,0.0282037,0.0357143,0.333333,0.333333
503ec04336b810f0d765117e702e4196-x9-02097.sat.sanitized,0.108598,0.0454715,0.326272,0.529108,0.497492
d073291cb8eaf9be2038b9ad06cd1e61-hgen6-4-20-n390-01-S682927285.shuffled-as.sat03-810,0.0,0.0288156,0.0347234,0.343157,0.333333
f8ba1bc57b00b8f52bf94f28e8043a54-jgiraldezlevy.2200.9086.08.40.81,0.0,0.151783,0.218141,0.341718,0.337669
3d6d0acfaf4df8e3f282b580d97af17c-sp5-21-15-one-nons-flat-noid,0.022897,0.702508,0.790457,0.50028,0.500305
6b10a451694f50c3ebcbb0704599436c-unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07,0.101641,0.211407,0.210193,0.37236,0.345187
edde1562b54c5d57306b485d088b8ed5-bvsrem_16.smt2,0.10129,0.174664,0.193857,0.500724,0.440246
fca71c20202ef404349136c3a00465eb-em_8_4_5_fbc,0.186512,0.538439,0.624367,0.413294,0.406989
dc81d2b22431bbf01d0264619b4f2324-fdmus_b17_1289,0.0939571,0.218441,0.260056,0.49675,0.4612
cfd7de56cd98e3a56715ccfed90fd5f6-unif-k3-r4.2-v10000-c42000-S859578263-029,0.0,0.158589,0.222294,0.333405,0.333361
85071adde6e3118aef323066387a4aac-dislog_a11_x11_n21,0.103152,0.329384,0.330292,0.360655,0.334733
c0efa300c414a99ce07084d38816961c-unif-k5-r20-v1100-c22000-S1954748117-061,0.0,0.0547761,0.0781655,0.201457,0.200726
703dfd75fbad8fe1cccd1bc173cad8e4-unif-k5-r21.3-v110-c2343-S1080042831-09.UNSAT.shuffled,0.0,0.0562674,0.0785725,0.215348,0.207479
3eb90ceeb6968803f179afea0fe165ba-x9-06049.sat.sanitized,0.108497,0.0495229,0.328683,0.52903,0.497545
a066e166f7ef2b89722a8b2cd37062d2-unif-k3-r4.26-v400-c1704-S1462223811-042.SATISFIABLE,0.0,0.159283,0.223082,0.334887,0.334104
f1f71c137835bee9ea44c7bd47df3f11-okgen-c1470-v350-s1717349735-1717349735,0.0,0.147668,0.219481,0.335113,0.334157
d81aa7de7edf7b6c50c90151aa635b07-4col160_9_2.shuffled,0.00155844,0.000510802,0.000515682,0.523455,0.340989
8dc5c395d55abb08d7b1ee444b3d89b4-unif-c2925-v650-s1182013325,0.0,0.158381,0.218752,0.334451,0.333882
f91e47ced5a7094f9e2110f120e042ea-unif-k3-r4.26-v600-c2556-S1468528501-076.SATISFIABLE,0.0,0.156081,0.218218,0.334564,0.334058
b54af54a8a8688f2bb0a853524704451-toughsat_factoring_1238s,0.113881,0.137131,0.139827,0.473737,0.402327
1485a125a0f21831361c2fb65ce79a40-gensys-icl008.shuffled-as.sat05-2720,0.268596,0.561499,0.631297,0.264732,0.235403
3d82acd0c9d3f9516f909727cc0302ae-5cnf_4300_4300_190.shuffled,0.00917902,0.00537698,0.00673927,0.212411,0.207957
6f0daf68839f84f88809d733d5490c7e-fdmus_b20_412,0.0926173,0.201833,0.238597,0.494977,0.461469
d775e0e100754dfedf257b1a6278f998-x9-08023.sat.sanitized,0.108536,0.0480789,0.327817,0.529058,0.497525
4d81eed6d273a46023586600ce0f0c0c-tseitingrid4x200_shuffled,0.0,0.0,0.0,0.384615,0.318182
4fcad2124dbdaf3d4d933545bce23d70-udiv46prop,0.0953557,0.19984,0.22792,0.477779,0.453614
323248874f3d24de1ba24673e4e083e0-OKgenerator_s0=32s1=42n=600l=5cp=12000-Dnr0=0nr1=1-o.shuffled-as.sat05-1544,0.0,0.0566102,0.0810559,0.202696,0.201343
3a27400ec77af1339683d6602af6d81b-fermat-865316492641,0.124973,0.218903,0.222775,0.472294,0.41642
3ea9359394f2e2c3d7fd81340b5a22bd-sgen3-n280-s93756482-sat,0.166667,0.0,0.166667,0.480572,0.458312
813f3da098af7cf9a5e8d1579f5b5cbf-bench_1171.smt2,0.0933502,0.262815,0.263268,0.450236,0.394809
236fb262b4c0bbe58700cfaa5c99133f-unif2p-p0.8-v1665-c5178-S883553387-12-UNSAT,0.0571247,0.185107,0.254603,0.378234,0.377775
05c8e94aaee86390eaf6e68dd3ec3570-noL-11-2.sanitized,0.000170423,0.331605,0.518078,0.333434,0.333339
a09a8d4ffd7067814f4c724d592d653b-instance_n6_i6_pp,0.151489,0.556084,0.595664,0.319725,0.321264
e105953faeaa84e2aad9334e9b3898cf-VanDerWaerden_pd_2-3-20_388,0.302202,0.1396,0.188477,0.343155,0.314922
d8ff43027de4a0d0af96a8db9722bd5b-Schur_160_5_d42,0.0276691,0.18162,0.581312,0.350925,0.350952
b3fe9e351a7b53005390e9e0614af7b3-bench_4247.smt2,0.115975,0.284228,0.290157,0.457072,0.405065
4beeaff226a4ef2a8abe687e77b3f104-unif-k4-r9.931-v2650-c26317-S231599707750623336,0.0,0.0902944,0.128382,0.250427,0.250202
195852083a05edee1902233698eec14a-x9-11077.sat.sanitized,0.108497,0.050268,0.329056,0.52901,0.497531
bf4c3777e9167c65353111fbf8b36d83-bench_17044.smt2,0.108886,0.275036,0.288343,0.457289,0.403216
c87f646c7d094e35bac2a568f8ed7f28-fdmus_b17_1432,0.0940079,0.224392,0.267257,0.492712,0.457505
1630a7ac8d498ae36bf41e4bcaac69eb-okgen-c3150-v700-s913152596-913152596,0.0,0.153217,0.212111,0.334314,0.333773
4156b4842be1b973a1fdcb1f2ef4d24b-unif-k3-r4.25-v480-c2040-S1528563858-100,0.0,0.161292,0.220547,0.334726,0.333779
613d3eacab68aa55ab500456f9312678-unif-c1912-v450-s340293527,0.0,0.154871,0.220479,0.334961,0.334102
2cd3af4711968c382b5b1406153d97aa-fdmus_b20_390,0.0925207,0.201116,0.238012,0.489072,0.459336
2470895824dbab7f80aba329bded081b-frb70-13-2.used-as.sat04-876,0.0120215,0.128849,0.550185,0.501348,0.500177
3fda54b928c0af8811bbd09d296fe9fb-unif2p-p0.9-v1170-c4235-S1091800488-20-SAT,0.0310074,0.169771,0.237149,0.355975,0.355888
f96e2ef1d48534b91a81cb124ca3a3f1-unif-k7-r89-v55-c4895-S1553613509-20.SAT.shuffled,0.0,0.0218267,0.0301731,0.199744,0.168876
476ccac5f0748f812b864164d4849a15-x9-11066.sat.sanitized,0.108516,0.048199,0.327951,0.529054,0.497544
67ee23581bb6dddab15f287f39c27822-shuffling-2-s876707344-of-bench-sat04-988.used-as.sat04-1004,0.0953742,0.272206,0.330039,0.478009,0.461854
f39a8e177af9e1b02820c4d5ec0a1660-okgen-c1000-v250-s1042666406-1042666406,0.0,0.158701,0.213778,0.336273,0.33454
0a1d0fc378bb83a30f5c6032092c6109-unif-k5-r21.117-v220-c4646-S8880173106084916574,0.0,0.0529605,0.0771543,0.207432,0.203641
e0dcbe101f631b7c866171d9657f231e-unif-k3-r4.267-v500-c2134-S8961753696481910266,0.0,0.147608,0.206487,0.33471,0.333965
afce1ec40793d12342981385ef14872f-fdmus_b21_168,0.0928993,0.208965,0.247283,0.494815,0.461775
ca0ac56a03c715d9b3d88aaca484250a-iso-ukn003.shuffled-as.sat05-3626,0.416883,0.680708,0.695307,0.310465,0.283949
aa1760b9a12c9920e4b799c834c3cbc4-unif-k5-r21.117-v420-c8869-S8949686249069268555,0.0,0.055286,0.078849,0.203874,0.201913
e9594797b7f302a466b7adf3ce4d4c51-unif-k4-r9.729-v2800-c27241-S2644605252838633552,0.0,0.091285,0.128947,0.250397,0.250199
a17a860af18f37bda0b081e48afa00bb-bench_15158.smt2,0.0867975,0.243173,0.24976,0.446131,0.394888
b0e3e0d9e49919f95d7ead1faac9459f-unif-k3-r4.25-v440-c1870-S1775841359-070,0.0,0.161329,0.225881,0.334873,0.334186
5ea6ce662f82a41f24d6cd152e6ef008-unif2p-p0.8-v1295-c4027-S846304296-04-UNSAT,0.0571312,0.189639,0.258435,0.378739,0.378312
d8bf9ba715a0c022c618602d74e75a85-unif-k3-r4.267-v523-c2232-S7880451141543557603,0.0,0.157282,0.219893,0.334716,0.333878
fff3f8c76467cdf9d92689969fd94281-mod2c-rand3bip-sat-240-2.shuffled-as.sat05-2519,0.0631249,0.132088,0.136699,0.463915,0.330397
ca11d71cc51487610c00d6748fed181f-fdmus_b15_468,0.0939333,0.224895,0.267396,0.491559,0.457128
49b2db2443643a01e2a06595b173cbe8-connm-ue-csp-sat-n1200-d0.00-s1875077647.shuffled-as.sat05-530,0.00666145,0.191476,0.568533,0.350368,0.351263
9108ada83c377d22a2b99830fc3cd071-E10X15,0.286364,0.726645,0.761407,0.432012,0.42492
0b8d274c5bf66683cbdd1238771b31f5-queen8-8-9,0.021197,0.0435511,0.2091,0.524138,0.305666
c14fe863c3acf21fc90aca93ca99967b-unif-k3-r4.25-v440-c1870-S1666821205-020,0.0,0.163303,0.221719,0.334955,0.334211
50468d740d0d9cd69c43e4122014d60e-sted6_0x1e3-97,0.0705558,0.350851,0.362548,0.507551,0.343521
f900b90db598ffb47891f5df9c18a092-unif-k7-r89-v70-c6230-S289069074-070,0.0,0.0222688,0.0305854,0.185725,0.16284
ebc65fbe9d9d5de6b3e48586f99b8aa2-OKgenerator_s0=32s1=43n=700l=5cp=14000-Dnr0=0nr1=8-o.shuffled-as.sat05-1553,0.0,0.0571344,0.0802333,0.202313,0.201152
7b7123723dcac19b3611ef990a866c91-okgen-c4225-v650-s2016970889-2016970889,0.0,0.125504,0.183717,0.334301,0.333828
2fc965c4c3ec88d9526dc90c70cc013d-unif-k6-r43.37-v230-c9975-S2658324097532235943,0.0,0.0322814,0.047763,0.176062,0.171311
ac5196b633dfeaf7fe4a1423fad9159c-manthey_DimacsSorterHalf_35_8,0.106358,0.197187,0.243899,0.523667,0.492424
b05229c767caa6de42334c95f53eede5-4col140_9_2.shuffled,0.00178041,0.000582136,0.00058851,0.523607,0.341129
a3603ef1fd6d8e64a91ceec43fbe25f4-TableSymModel_output_5_3_7.bul_.dimacs,0.134593,0.115241,0.372158,0.487355,0.459347
318093487dbfb88ce55528b36f41574d-fdmus_b22_147,0.0927868,0.208046,0.246467,0.489035,0.459622
b73eaff48c4b517d1fcb1ff4a9aaebb0-MD5-27-4,0.130823,0.482609,0.484499,0.394081,0.33588
261227751e41065551cbeebe9b11ee40-mrpp_8x8#24_12,0.199364,0.374719,0.447918,0.452797,0.432079
84cbffdf73625a899d6eb39ae0549e35-x9-06044.sat.sanitized,0.108461,0.051745,0.329922,0.528972,0.497539
e0767f2133f393045715c3fb95f0fd93-x9-05093.sat.sanitized,0.108558,0.0447271,0.326054,0.529126,0.497551
ffb81b64ed0953eba8d074f6a20aff30-glassy-v348-s972757027,0.0,0.0,0.137145,0.33476,0.333953
735b57472f3bcbb25318f7f1bac4fdc1-pyhala-braun-unsat-30-4-04.shuffled,0.0948886,0.204979,0.218101,0.486707,0.416024
4327fbb4622261e2fe878f6a3ccb5783-gensys-brn009.shuffled-as.sat05-2686,0.277669,0.56282,0.627193,0.265008,0.235946
18ae95ad7071b0d086ef6d840d551720-sgen3-n170-s56409011-unsat,0.0,0.0264662,0.027278,0.417224,0.649832
b53ee8b8e292170d08682ca3ab7b02dc-unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN,0.0,0.158039,0.220663,0.333378,0.333358
e707c7e87816dd02ae433d268bd327c6-Break_triple_14_48.xml,0.133788,0.333593,0.368167,0.502745,0.48795
6835cce2158c5114f79410fe5e18585a-x9-04026.sat.sanitized,0.108497,0.0468652,0.327354,0.529083,0.497581
f4b09314e8fca89d6164aba97bd9db88-unif-k3-r4.267-v6200-c26455-S2786480448233294612,0.0,0.156621,0.220424,0.333449,0.333396
28aeefb8abe1d29211552650e14e7579-bv-term-small-rw_1294.smt2,0.0969286,0.127999,0.168268,0.497002,0.440883
d1f6ca93aa734f70485ff650d92621a5-fdmus_b17_1301,0.0938959,0.219285,0.261125,0.494572,0.460169
a349595d84e97b017d8ca1497a65038c-unif-p12-k5-r21.117-v250-c5279-S7988922722568135701,0.0,0.0527371,0.0769719,0.20658,0.2033
fa0175f35ea807634f7de0e19dbf9e76-rand_net70-25-5.shuffled,0.0994063,0.160714,0.183085,0.518847,0.467599
a56addcb6a1dffaf3d06d0281dc558c4-driverlog5_v01a.shuffled-as.sat05-4034,0.0499294,0.383077,0.613362,0.50176,0.500574
add7defcd7c5883ec39145bfd25928ff-homer18.shuffled-as.sat03-429,0.0576355,0.0,0.428571,0.5,0.5
1eabc0df9be862042637dbb555212a21-VanDerWaerden_pd_2-3-18_311,0.284348,0.132908,0.202444,0.351578,0.323218
e49677aceb98a4b85499754be6a164c1-SGI_30_80_28_70_8-dir.shuffled-as.sat03-215,0.00536192,0.146787,0.567646,0.500452,0.5
03a1ada3e778fcec8a7ee0c9e685d4be-connm-ue-csp-sat-n1200-d-0.02-s1528687777.used-as.sat04-953,0.00682121,0.182709,0.563483,0.350954,0.351909
2990d6fbf4b17b80b69c479b92dc969a-PancakeVsSelectionSort_5_7,0.160215,0.459039,0.47851,0.384826,0.353907
e9e5515e73e586ebc00c1cf15034acf3-unif-k3-r4.2-v15000-c63000-S1201608256-021-UNKNOWN,0.0,0.158632,0.222632,0.333377,0.333351
ff9f04558ac848e7f05b0576d8dcf628-glassybp-v648-s1887441618,0.0,0.0,0.151605,0.334314,0.333786
d6287bccdb1b2da69ddf71a4658eb6d9-unif-k5-r21.3-v100-c2130-S1221988902-087,0.0,0.0529408,0.0774479,0.217106,0.208381
f4631a451a4ea0e03b176e0e7319cde8-fla-qhid-220-3,0.0,0.153181,0.216633,0.336625,0.335182
74d43a7266111d6d7fae4344f23072ab-okgen-c1935-v450-s1097304465-1097304465.shuffled-as.sat03-1702,0.0,0.158736,0.213275,0.334689,0.334339
041bf8c064b4f6f8fabcd2a9793b8c7b-WS_400_24_70_10.apx_2_DS-ST,0.120928,0.231412,0.448722,0.493552,0.485044
413b80596091545d5ba7ecef6baf3396-bench_8039.smt2,0.107155,0.274371,0.286433,0.455242,0.402916
0d7ca19cb088d5ea37dfc0126c0693e2-unif-k6-r40.0-v400-c16000-S2506762737643026234,0.0,0.0369332,0.0519964,0.172,0.169322
d787d6afb4912c59f24cc1ed79cbce4c-bench_10054.smt2,0.108821,0.277413,0.289543,0.454862,0.402826
5196b58485668661ec1efb138f192692-hgen4-v300-s1341169710,0.0,0.000184568,0.000184877,0.25,0.25
214513bb70d3d60f93e92ba8ad033dc6-unif-k3-r4.2-v10000-c42000-S360796849-068-UNKNOWN,0.0,0.15618,0.219803,0.333393,0.33337
6f41f7e5e0512200816a9a08ff946fbb-unif-c1400-v700-s1701432068,0.0,0.227441,0.284596,0.334342,0.334067
ce43fefeb6fec20dd421f44dd3907f0c-x9-04087.sat.sanitized,0.108523,0.0490535,0.328352,0.529023,0.497509
34efd2d5550ae2c9f66516cdd8032784-gencnf-k6-r44.3-v123-c5448-08-S816777283.used-as.sat04-228,0.0,0.0352791,0.0490949,0.184806,0.175513
7da04fe4bd28798d24970972c2e41c16-bench_17234.smt2,0.0882041,0.246392,0.252624,0.447228,0.396889
b027487aae5281a762f289318f6b6146-ezfact32_8.shuffled,0.053319,0.142023,0.146757,0.402967,0.344576
a606509460ed603d0441e1e0e1c11603-unif-k4-r9.931-v800-c7945-S4719682025877823110,0.0,0.0929741,0.129234,0.251388,0.250733
a50cf1130d459b90b8fb9f0ca6d57ea1-okgen-c1470-v350-s1171226538-1171226538,0.0,0.161591,0.222206,0.335198,0.33422
689da84d1367124511af1c20b17bc383-bench_1522.smt2,0.0931208,0.262213,0.263047,0.450044,0.394599
af6db1b9c5e0a3f02e8986878dda4761-MUS-v300-2,0.0,0.170217,0.213489,0.335432,0.334402
57a6256b27dd0cf51d16610072e7cf78-unif-k7-r87.79-v80-c7023-S5146025640443008758,0.0,0.0212981,0.032575,0.179591,0.160149
c7d6aae6c8aea14ead580f37bb534e39-unif-k5-r21.3-v100-c2130-S1574817612-041.SATISFIABLE,0.0,0.0558141,0.0774009,0.217066,0.208326
350d09f220a7edb6f35c0b62bd5c86b4-unif-c1625-v250-s329304759,0.0,0.123066,0.179012,0.336152,0.334885
39b3fde35939134f3b011ebb31842610-PancakeVsInsertSort_9_4,0.152472,0.421445,0.437731,0.38481,0.358302
fe0f4abf58e01258d4438cdfed44c434-qg0-8.shuffled,0.135531,0.230155,0.469944,0.480402,0.477858
368939174c293be56ed64756b17b6c9a-dalumul.miter.shuffled-as.sat03-349,0.178195,0.356258,0.383264,0.444528,0.377327
cb78736c99621d00181e870715589ded-okgen-c900-v450-s2028134116-2028134116,0.0,0.239272,0.290815,0.334837,0.333977
589c28edb78dff1b711977fbaec34e18-hanoi5u.shuffled-as.sat03-401,0.0810092,0.158433,0.45487,0.510165,0.498319
21e145ec2733c0b5ef1c502f0d7423c0-unif2p-p0.8-v2035-c6328-S1891492462-09-SAT,0.057128,0.190473,0.255042,0.377835,0.377534
e8156e333d45b6cf446165a26ed4a9a2-bench_2248.smt2,0.0957209,0.275086,0.279531,0.445561,0.394104
df988ebb938f46fb9cd6127e6a0af573-4col140_9_5.shuffled,0.00178041,0.000582136,0.00058851,0.523607,0.341129
38533e6a43ff679ea58bbe62e354a63f-bench_17077.smt2,0.108947,0.275278,0.28862,0.457318,0.403269
003de2086be59a5fb7a7aaad0992cf47-x9-07025.sat.sanitized,0.108555,0.0484512,0.327927,0.529051,0.497501
04f0b56ff8811424c3f44cb7662b3faf-fla-komb-240-5,0.0,0.151138,0.206666,0.336203,0.334925
3328cef1942681a4ca1cc406b0f05ab3-x9-07031.sat.sanitized,0.108598,0.0474648,0.327269,0.529062,0.497461
8e03835ae425b9c5aa56c67124bd5f6a-bench_5157.smt2,0.0884089,0.2516,0.258057,0.443512,0.393157
1be292b937f60b759fd271280365c971-bench_8689.smt2,0.106427,0.276808,0.288824,0.450953,0.401644
